node,gpu,topology,ncomp_per_neuron,n_neurons,total_comps,mode,rep,t_per_step_s
WarsawIQ_RTX4090,NVIDIA GeForce RTX 4090,branching-4x4,17,2000,34000,GPU,2,0.0007660440036
WarsawIQ_RTX4090,NVIDIA GeForce RTX 4090,linear-chain,16,3000,48000,CPU,2,0.005809951964
WarsawIQ_RTX4090,NVIDIA GeForce RTX 4090,linear-chain,16,3000,48000,GPU,2,0.0007993366037
WarsawIQ_RTX4090,NVIDIA GeForce RTX 4090,branching-4x4,17,3000,51000,CPU,2,0.006622328645
WarsawIQ_RTX4090,NVIDIA GeForce RTX 4090,branching-4x4,17,3000,51000,GPU,2,0.0008209268962
WarsawIQ_RTX4090,NVIDIA GeForce RTX 4090,linear-chain,16,5000,80000,CPU,2,0.01280178157
WarsawIQ_RTX4090,NVIDIA GeForce RTX 4090,linear-chain,16,5000,80000,GPU,2,0.001633726467
WarsawIQ_RTX4090,NVIDIA GeForce RTX 4090,branching-4x4,17,5000,85000,CPU,2,0.01351946917
WarsawIQ_RTX4090,NVIDIA GeForce RTX 4090,branching-4x4,17,5000,85000,GPU,2,0.001605435529
WarsawIQ_RTX4090,NVIDIA GeForce RTX 4090,linear-chain,16,7000,112000,CPU,2,0.01830371293
WarsawIQ_RTX4090,NVIDIA GeForce RTX 4090,linear-chain,16,7000,112000,GPU,2,0.001628789306
WarsawIQ_RTX4090,NVIDIA GeForce RTX 4090,branching-4x4,17,7000,119000,CPU,2,0.01962238875
WarsawIQ_RTX4090,NVIDIA GeForce RTX 4090,branching-4x4,17,7000,119000,GPU,2,0.001605300334
WarsawIQ_RTX4090,NVIDIA GeForce RTX 4090,linear-chain,16,10000,160000,CPU,2,0.02721085115
WarsawIQ_RTX4090,NVIDIA GeForce RTX 4090,linear-chain,16,10000,160000,GPU,2,0.001721423323
WarsawIQ_RTX4090,NVIDIA GeForce RTX 4090,branching-4x4,17,10000,170000,CPU,2,0.02836423787
WarsawIQ_RTX4090,NVIDIA GeForce RTX 4090,branching-4x4,17,10000,170000,GPU,2,0.001699167761
WarsawIQ_RTX4090,NVIDIA GeForce RTX 4090,linear-chain,16,15000,240000,CPU,2,0.04169659181
WarsawIQ_RTX4090,NVIDIA GeForce RTX 4090,linear-chain,16,15000,240000,GPU,2,0.001754262502
WarsawIQ_RTX4090,NVIDIA GeForce RTX 4090,branching-4x4,17,15000,255000,CPU,2,0.04317023537
WarsawIQ_RTX4090,NVIDIA GeForce RTX 4090,branching-4x4,17,15000,255000,GPU,2,0.001802906394
WarsawIQ_RTX4090,NVIDIA GeForce RTX 4090,linear-chain,16,20000,320000,CPU,2,0.05738602552
WarsawIQ_RTX4090,NVIDIA GeForce RTX 4090,linear-chain,16,20000,320000,GPU,2,0.00185020268
WarsawIQ_RTX4090,NVIDIA GeForce RTX 4090,branching-4x4,17,20000,340000,CPU,2,0.05938516964
WarsawIQ_RTX4090,NVIDIA GeForce RTX 4090,branching-4x4,17,20000,340000,GPU,2,0.001884948124
WarsawIQ_RTX4090,NVIDIA GeForce RTX 4090,linear-chain,16,30000,480000,CPU,2,0.09021949768
WarsawIQ_RTX4090,NVIDIA GeForce RTX 4090,linear-chain,16,30000,480000,GPU,2,0.002021944116
WarsawIQ_RTX4090,NVIDIA GeForce RTX 4090,branching-4x4,17,30000,510000,CPU,2,0.08989374854
WarsawIQ_RTX4090,NVIDIA GeForce RTX 4090,branching-4x4,17,30000,510000,GPU,2,0.001945272088
